date;tmin;tmax;prcp;snow;snwd;awnd
2022-05-21;69;93;0.29;0.0;0.0;7.6
2022-05-22;69;90;0.0;0.0;0.0;8.9
2017-01-02;47;51;1.08;0.0;0.0;5.59
2017-01-05;29;44;0.0;0.0;0.0;2.01
2017-01-06;32;43;0.25;0.0;0.0;6.04
2017-01-14;42;55;0.0;0.0;0.0;6.71
2017-01-22;53;56;0.09;0.0;0.0;5.82
2017-02-02;37;61;0.0;0.0;0.0;2.24
2017-02-03;34;49;0.06;0.0;0.0;4.7
2017-02-04;26;45;0.0;0.0;0.0;4.7
2017-02-05;27;60;0.01;0.0;0.0;4.92
2017-02-11;41;73;0.0;0.0;0.0;12.3
2017-02-14;30;64;0.0;0.0;0.0;4.7
2017-02-22;51;70;0.0;0.0;0.0;3.8
2017-02-27;35;66;0.0;0.0;0.0;5.37
2017-03-01;59;79;0.97;0.0;0.0;17.22
2017-03-05;30;53;0.0;0.0;0.0;6.26
2017-03-12;30;48;0.03;0.3;0.0;4.92
2017-03-16;24;50;0.0;0.0;0.0;6.04
2017-03-18;44;64;0.5;0.0;0.0;7.83
2017-03-24;37;71;0.0;0.0;0.0;9.62
2017-03-25;52;76;0.0;0.0;0.0;10.74
2017-03-29;55;73;0.0;0.0;0.0;4.92
2017-04-04;63;82;0.0;0.0;0.0;12.97
2017-04-10;49;78;0.0;0.0;0.0;9.62
2017-04-13;54;80;0.0;0.0;0.0;8.05
2017-04-14;53;81;0.0;0.0;0.0;4.47
2017-04-24;53;60;4.51;0.0;0.0;10.96
2017-05-02;60;77;0.0;0.0;0.0;11.41
2017-05-07;45;69;0.0;0.0;0.0;5.82
2017-05-08;43;71;0.0;0.0;0.0;4.7
2017-05-10;57;83;0.45;0.0;0.0;3.8
2017-05-15;60;85;0.0;0.0;0.0;4.7
2017-05-24;65;74;0.29;0.0;0.0;5.82
2017-05-25;60;76;0.82;0.0;0.0;11.41
2017-05-28;67;86;0.08;0.0;0.0;6.71
2017-06-10;61;89;0.0;0.0;0.0;6.04
2017-06-20;67;82;0.72;0.0;0.0;4.47
2017-06-21;66;85;0.2;0.0;0.0;6.71
2017-06-30;69;87;0.05;0.0;0.0;7.83
2017-07-06;68;93;0.0;0.0;0.0;5.82
2017-07-08;71;95;0.05;0.0;0.0;6.49
2017-07-10;70;90;0.0;0.0;0.0;4.47
2017-07-12;75;94;0.0;0.0;0.0;8.72
2017-07-17;71;90;0.02;0.0;0.0;4.47
2017-07-25;74;91;0.0;0.0;0.0;4.7
2017-07-26;72;90;0.0;0.0;0.0;5.82
2017-07-29;70;82;0.01;0.0;0.0;8.5
2017-08-01;60;88;0.0;0.0;0.0;2.91
2017-08-06;65;90;0.0;0.0;0.0;7.61
2017-08-09;67;84;0.0;0.0;0.0;6.71
2017-08-11;73;89;1.2;0.0;0.0;4.25
2017-08-14;73;88;0.21;0.0;0.0;3.8
2017-08-15;76;91;0.07;0.0;0.0;2.91
2017-08-23;74;95;0.21;0.0;0.0;5.82
2017-08-24;71;84;0.0;0.0;0.0;6.04
2017-08-26;68;83;0.0;0.0;0.0;8.05
2017-08-28;62;78;0.03;0.0;0.0;11.41
2017-09-02;61;83;0.0;0.0;0.0;6.26
2017-09-08;51;77;0.0;0.0;0.0;2.68
2017-09-09;53;76;0.0;0.0;0.0;7.38
2017-09-18;65;83;0.0;0.0;0.0;6.71
2017-09-20;62;91;0.0;0.0;0.0;3.58
2017-10-03;50;77;0.0;0.0;0.0;6.26
2017-10-15;62;83;0.0;0.0;0.0;9.84
2017-10-24;52;72;0.0;0.0;0.0;6.49
2017-10-25;42;66;0.0;0.0;0.0;3.8
2017-10-28;47;74;0.76;0.0;0.0;4.92
2017-11-02;55;78;0.0;0.0;0.0;2.01
2017-11-04;56;64;0.0;0.0;0.0;8.28
2017-11-06;53;76;0.0;0.0;0.0;4.7
2017-11-10;35;58;0.0;0.0;0.0;6.71
2017-11-13;42;60;0.64;0.0;0.0;4.25
2017-11-14;43;52;0.0;0.0;0.0;8.72
2017-11-22;42;62;0.03;0.0;0.0;4.7
2017-11-29;40;70;0.0;0.0;0.0;2.46
2017-11-30;35;69;0.0;0.0;0.0;1.12
2017-12-07;40;49;0.0;0.0;0.0;2.46
2017-12-15;31;43;0.0;0.0;0.0;5.14
2017-12-22;36;61;0.0;0.0;0.0;3.58
2017-12-23;48;71;0.0;0.0;0.0;12.08
2018-01-02;12;32;0.0;0.0;0.0;2.91
2018-01-04;18;30;0.0;0.0;1.2;9.62
2018-01-06;12;27;0.0;0.0;0.0;4.03
2018-01-09;29;63;0.0;0.0;0.0;2.68
2018-01-10;43;61;0.0;0.0;0.0;4.92
2018-01-21;31;68;0.0;0.0;0.0;1.12
2018-01-30;25;40;0.04;0.0;0.0;6.93
2018-01-31;19;47;0.0;0.0;0.0;5.82
2018-02-03;18;42;0.0;0.0;0.0;5.14
2018-02-08;33;50;0.0;0.0;0.0;3.36
2018-02-09;28;58;0.0;0.0;0.0;4.03
2018-02-12;42;65;0.08;0.0;0.0;9.84
2018-02-22;61;78;0.0;0.0;0.0;9.84
2018-02-25;60;73;0.0;0.0;0.0;11.18
2018-02-28;39;57;0.07;0.0;0.0;4.92
2018-03-14;31;44;0.0;0.0;0.0;7.61
2018-03-24;27;50;0.91;0.2;0.0;3.58
2018-03-25;33;54;0.3;0.0;0.0;9.84
2018-03-30;51;71;0.03;0.0;0.0;13.2
2018-03-31;40;64;0.0;0.0;0.0;5.82
2018-04-12;44;75;0.0;0.0;0.0;13.87
2018-04-16;41;64;0.0;0.0;0.0;14.76
2018-04-23;52;66;0.01;0.0;0.0;11.18
2018-04-25;51;68;0.0;0.0;0.0;3.8
2018-04-28;50;78;0.0;0.0;0.0;5.82
2018-05-05;63;82;0.0;0.0;0.0;7.83
2018-05-08;53;77;0.0;0.0;0.0;7.83
2018-05-11;59;89;0.0;0.0;0.0;4.03
2018-05-20;69;86;0.0;0.0;0.0;8.05
2018-05-21;68;86;0.72;0.0;0.0;4.7
2018-05-27;69;87;0.0;0.0;0.0;9.4
2018-05-28;69;76;0.28;0.0;0.0;6.26
2018-05-29;69;82;0.62;0.0;0.0;4.47
2018-05-30;73;85;0.49;0.0;0.0;5.59
2018-06-02;68;87;0.08;0.0;0.0;4.7
2018-06-03;69;88;0.0;0.0;0.0;4.92
2018-06-05;57;82;0.0;0.0;0.0;3.13
2018-06-06;61;85;0.23;0.0;0.0;5.14
2018-06-13;67;85;0.0;0.0;0.0;6.04
2018-06-28;68;90;0.0;0.0;0.0;4.92
2018-07-02;75;95;0.0;0.0;0.0;3.13
2018-07-04;72;93;0.0;0.0;0.0;5.37
2018-07-13;68;88;0.0;0.0;0.0;7.61
2018-07-22;68;89;1.11;0.0;0.0;5.59
2018-07-24;71;86;0.0;0.0;0.0;7.38
2018-07-26;68;92;0.0;0.0;0.0;4.92
2018-08-04;71;89;0.0;0.0;0.0;3.8
2018-08-16;68;92;0.0;0.0;0.0;2.91
2018-08-19;68;88;1.83;0.0;0.0;6.71
2018-08-24;55;82;0.0;0.0;0.0;4.7
2018-09-03;69;91;0.0;0.0;0.0;1.12
2018-09-05;71;91;0.0;0.0;0.0;4.03
2018-09-06;71;92;0.0;0.0;0.0;2.91
2018-09-07;71;92;0.03;0.0;0.0;2.68
2018-09-08;71;91;0.0;0.0;0.0;3.13
2018-09-09;67;80;0.15;0.0;0.0;5.37
2018-09-11;68;88;0.0;0.0;0.0;2.91
2018-09-15;73;77;1.85;0.0;0.0;15.88
2018-09-19;65;88;0.0;0.0;0.0;1.79
2018-09-22;67;88;0.0;0.0;0.0;4.47
2018-09-25;69;85;0.0;0.0;0.0;3.36
2018-09-30;62;81;0.0;0.0;0.0;4.03
2018-10-09;67;80;0.07;0.0;0.0;6.49
2018-10-14;49;65;0.0;0.0;0.0;3.58
2018-10-22;34;62;0.0;0.0;0.0;3.8
2018-10-23;42;66;0.0;0.0;0.0;4.7
2018-11-08;51;65;0.0;0.0;0.0;7.16
2018-11-09;50;53;0.07;0.0;0.0;5.37
2018-11-16;34;54;0.0;0.0;0.0;5.59
2018-11-20;38;64;0.0;0.0;0.0;5.82
2018-11-22;33;50;0.0;0.0;0.0;5.59
2018-11-28;25;42;0.0;0.0;0.0;6.71
2018-12-03;47;68;0.0;0.0;0.0;5.59
2018-12-08;31;43;0.0;0.0;0.0;4.7
2018-12-11;27;44;0.0;0.0;2.0;3.8
2018-12-12;24;45;0.0;0.0;1.2;1.34
2018-12-13;29;51;0.0;0.0;0.0;2.24
2018-12-23;28;57;0.01;0.0;0.0;5.14
2018-12-29;45;65;0.0;0.0;0.0;3.36
2019-01-05;44;61;0.01;0.0;0.0;9.62
2019-01-12;30;39;0.07;0.0;0.0;5.59
2019-01-14;31;41;0.0;0.0;0.0;3.58
2019-01-21;17;31;0.0;0.0;0.0;5.82
2019-01-22;17;39;0.0;0.0;0.0;3.8
2019-02-02;29;60;0.0;0.0;0.0;3.8
2019-02-09;33;46;0.0;0.0;0.0;6.04
2019-02-17;34;40;0.24;0.0;0.0;4.47
2019-02-25;37;59;0.0;0.0;0.0;7.83
2019-02-26;30;63;0.0;0.0;0.0;3.8
2019-03-01;39;47;0.65;0.0;0.0;7.38
2019-03-03;42;50;0.81;0.0;0.0;6.93
2019-03-09;41;48;0.01;0.0;0.0;5.82
2019-03-11;44;66;0.0;0.0;0.0;2.91
2019-03-18;32;60;0.0;0.0;0.0;4.47
2019-03-24;32;71;0.0;0.0;0.0;7.61
2019-04-06;53;67;0.0;0.0;0.0;3.8
2019-04-16;38;69;0.0;0.0;0.0;5.82
2019-04-21;44;64;0.0;0.0;0.0;3.13
2019-05-06;60;77;0.0;0.0;0.0;5.82
2019-05-13;57;74;1.32;0.0;0.0;3.58
2019-05-15;43;72;0.0;0.0;0.0;3.58
2019-05-26;72;94;0.05;0.0;0.0;5.82
2019-05-30;65;96;0.0;0.0;0.0;6.93
2019-06-02;62;88;0.0;0.0;0.0;5.59
2019-06-08;71;79;0.32;0.0;0.0;9.4
2019-06-16;66;89;0.0;0.0;0.0;11.41
2019-06-17;72;93;0.0;0.0;0.0;9.84
2019-06-19;71;88;0.02;0.0;0.0;7.61
2019-06-21;65;85;0.0;0.0;0.0;7.61
2019-07-02;68;95;0.0;0.0;0.0;3.36
2019-07-05;70;91;0.31;0.0;0.0;4.7
2019-07-08;74;92;0.17;0.0;0.0;4.7
2019-07-10;72;91;0.0;0.0;0.0;5.82
2019-07-22;74;97;0.06;0.0;0.0;12.08
2019-07-23;64;82;1.16;0.0;0.0;5.14
2019-07-29;66;93;0.0;0.0;0.0;4.92
2019-08-03;70;86;0.0;0.0;0.0;3.36
2019-08-07;72;91;0.14;0.0;0.0;6.49
2019-08-14;73;93;0.12;0.0;0.0;6.71
2019-08-20;71;93;0.0;0.0;0.0;7.61
2019-08-24;64;72;0.32;0.0;0.0;6.49
2019-08-25;63;76;0.04;0.0;0.0;6.49
2019-09-02;70;90;0.0;0.0;0.0;3.8
2019-09-06;69;87;0.1;0.0;0.0;7.61
2019-09-09;71;86;0.0;0.0;0.0;2.91
2019-09-16;69;90;0.0;0.0;0.0;3.8
2019-09-20;50;79;0.0;0.0;0.0;3.36
2019-09-26;70;94;0.0;0.0;0.0;6.04
2019-10-16;52;66;0.47;0.0;0.0;5.59
2019-10-19;39;67;0.03;0.0;0.0;3.13
2019-10-20;56;65;1.57;0.0;0.0;8.05
2019-10-29;55;71;0.0;0.0;0.0;3.58
2019-11-07;41;70;0.08;0.0;0.0;4.92
2019-11-15;39;47;0.07;0.0;0.0;6.71
2019-11-18;41;47;0.24;0.0;0.0;4.7
2019-11-20;38;61;0.0;0.0;0.0;2.91
2019-11-22;49;66;0.0;0.0;0.0;8.05
2019-11-25;32;62;0.0;0.0;0.0;2.24
2019-11-26;34;65;0.0;0.0;0.0;2.91
2019-12-07;34;52;0.0;0.0;0.0;6.04
2019-12-15;35;61;0.0;0.0;0.0;4.7
2019-12-20;25;56;0.0;0.0;0.0;3.36
2019-12-25;32;58;0.0;0.0;0.0;2.46
2019-12-29;57;73;0.09;0.0;0.0;8.72
2019-12-30;49;76;0.0;0.0;0.0;14.76
2020-01-02;35;58;0.1;0.0;0.0;7.16
2020-01-07;30;52;0.07;0.0;0.0;5.14
2020-01-08;29;59;0.0;0.0;0.0;6.04
2020-01-15;57;70;0.0;0.0;0.0;4.47
2020-01-17;36;47;0.0;0.0;0.0;6.93
2020-01-21;24;38;0.0;0.0;0.0;8.05
2020-01-22;24;46;0.0;0.0;0.0;6.26
2020-02-01;36;45;0.04;0.0;0.0;4.25
2020-02-05;60;64;0.2;0.0;0.0;8.95
2020-02-06;60;70;2.35;0.0;0.0;9.4
2020-02-10;36;64;0.0;0.0;0.0;8.05
2020-02-12;51;64;0.0;0.0;0.0;6.71
2020-02-25;48;65;0.16;0.0;0.0;7.38
2020-03-12;51;73;0.0;0.0;0.0;4.92
2020-03-18;46;68;0.0;0.0;0.0;5.82
2020-03-19;59;81;0.01;0.0;0.0;10.07
2020-03-23;44;50;0.32;0.0;0.0;5.82
2020-03-24;50;55;0.27;0.0;0.0;5.37
2020-03-31;46;62;0.23;0.0;0.0;9.62
2020-04-05;47;73;0.0;0.0;0.0;4.47
2020-04-08;58;83;0.43;0.0;0.0;6.71
2020-04-13;61;81;0.39;0.0;0.0;15.43
2020-04-15;40;57;0.14;0.0;0.0;7.61
2020-04-22;41;71;0.0;0.0;0.0;4.92
2020-04-25;55;61;0.01;0.0;0.0;8.28
2020-05-07;40;67;0.0;0.0;0.0;5.59
2020-05-08;44;70;0.05;0.0;0.0;11.41
2020-05-10;36;70;0.0;0.0;0.0;8.28
2020-05-13;42;70;0.0;0.0;0.0;1.57
2020-05-14;58;81;0.0;0.0;0.0;8.05
2020-05-15;60;83;0.0;0.0;0.0;10.51
2020-05-16;60;89;0.0;0.0;0.0;6.93
2020-05-18;64;70;0.07;0.0;0.0;8.28
2020-05-22;62;82;0.05;0.0;0.0;6.26
2020-05-25;62;76;0.0;0.0;0.0;5.59
2020-06-01;54;77;0.0;0.0;0.0;4.47
2020-06-09;73;90;0.0;0.0;0.0;6.04
2020-06-17;61;76;0.1;0.0;0.0;4.03
2020-06-18;59;80;0.0;0.0;0.0;5.14
2020-06-28;70;91;0.06;0.0;0.0;6.04
2020-06-30;70;92;0.21;0.0;0.0;3.8
2020-07-01;69;90;0.0;0.0;0.0;3.58
2020-07-06;68;92;0.0;0.0;0.0;5.37
2020-07-08;74;89;0.0;0.0;0.0;7.38
2020-07-09;73;90;0.0;0.0;0.0;7.38
2020-07-11;70;92;0.02;0.0;0.0;5.14
2020-07-14;68;95;0.0;0.0;0.0;2.91
2020-07-16;74;94;0.0;0.0;0.0;5.59
2020-07-28;73;97;1.03;0.0;0.0;5.82
2020-08-03;71;84;1.01;0.0;0.0;5.59
2020-08-04;69;88;1.64;0.0;0.0;8.28
2020-08-10;71;89;0.0;0.0;0.0;4.25
2020-08-15;71;87;1.38;0.0;0.0;3.8
2020-08-19;66;87;1.07;0.0;0.0;3.58
2020-08-21;71;84;0.0;0.0;0.0;4.25
2020-09-02;72;92;0.0;0.0;0.0;4.47
2020-09-03;76;93;0.0;0.0;0.0;8.05
2020-09-04;73;92;0.0;0.0;0.0;2.91
2020-09-18;64;75;0.1;0.0;0.0;9.62
2020-09-26;59;73;0.0;0.0;0.0;2.46
2020-11-01;48;63;0.38;0.0;0.0;6.71
2020-11-02;35;54;0.0;0.0;0.0;7.38
2020-11-05;40;74;0.0;0.0;0.0;0.89
2020-11-11;68;78;0.23;0.0;0.0;8.72
2020-11-20;31;69;0.0;0.0;0.0;4.03
2020-11-26;55;68;0.02;0.0;0.0;6.49
2020-11-30;46;69;1.17;0.0;0.0;13.42
2020-12-06;28;55;0.0;0.0;0.0;2.24
2020-12-10;31;61;0.0;0.0;0.0;2.91
2020-12-13;50;69;0.07;0.0;0.0;3.8
2020-12-24;49;65;1.76;0.0;0.0;10.51
2021-01-09;28;50;0.0;0.0;0.0;2.91
2021-01-10;25;53;0.0;0.0;0.0;0.67
2021-01-16;33;46;0.0;0.0;0.0;7.61
2021-01-27;40;53;0.33;0.0;0.0;5.37
2021-01-31;33;38;1.07;0.0;0.0;5.82
2021-02-06;27;55;0.31;0.0;0.0;2.01
2021-02-11;37;49;0.83;0.0;0.0;6.26
2021-02-14;33;37;0.41;0.0;0.0;8.05
2021-02-17;28;47;0.0;0.0;0.0;7.61
2021-02-22;33;59;0.41;0.0;0.0;7.16
2021-02-27;40;58;0.15;0.0;0.0;4.7
2021-02-28;48;77;0.0;0.0;0.0;4.03
2021-03-01;48;68;0.15;0.0;0.0;10.07
2021-03-07;29;52;0.0;0.0;0.0;4.03
2021-03-12;54;80;0.0;0.0;0.0;8.72
2021-03-14;43;72;0.0;0.0;0.0;4.03
2021-03-18;49;73;0.02;0.0;0.0;5.59
2021-03-20;31;57;0.0;0.0;0.0;10.51
2021-03-23;50;62;0.0;0.0;0.0;7.16
2021-03-25;52;75;0.02;0.0;0.0;5.82
2021-03-28;57;76;0.25;0.0;0.0;13.87
2021-04-02;32;49;0.0;0.0;0.0;5.82
2021-04-09;60;83;0.07;0.0;0.0;5.82
2021-04-14;55;82;0.13;0.0;0.0;7.16
2021-04-18;48;71;0.0;0.0;0.0;2.46
2021-04-20;42;75;0.0;0.0;0.0;7.38
2021-04-26;42;77;0.0;0.0;0.0;2.68
2021-05-04;64;87;0.2;0.0;0.0;9.4
2021-05-08;42;74;0.0;0.0;0.0;4.92
2021-05-17;56;76;0.05;0.0;0.0;3.13
2021-05-20;53;88;0.0;0.0;0.0;3.13
2021-05-21;57;83;0.0;0.0;0.0;6.71
2021-05-23;64;92;0.0;0.0;0.0;2.91
2021-06-03;68;79;2.04;0.0;0.0;6.26
2021-06-09;71;89;0.0;0.0;0.0;7.83
2021-06-13;66;85;0.0;0.0;0.0;4.92
2021-07-05;65;90;0.0;0.0;0.0;2.91
2021-07-08;71;79;2.52;0.0;0.0;8.05
2021-07-20;66;84;0.0;0.0;0.0;2.01
2021-07-24;68;87;0.0;0.0;0.0;6.71
2021-07-26;73;92;0.02;0.0;0.0;7.16
2021-08-01;75;91;0.0;0.0;0.0;4.03
2021-08-08;65;91;0.0;0.0;0.0;2.68
2021-08-16;71;90;0.39;0.0;0.0;3.58
2021-08-20;73;87;0.36;0.0;0.0;2.91
2021-08-24;72;94;0.0;0.0;0.0;2.46
2021-08-27;72;93;0.0;0.0;0.0;4.7
2021-08-30;72;96;0.0;0.0;0.0;4.92
2021-08-31;72;94;0.0;0.0;0.0;6.93
2021-09-10;57;80;0.0;0.0;0.0;3.13
2021-09-11;56;83;0.0;0.0;0.0;3.58
2021-09-13;64;90;0.0;0.0;0.0;4.03
2021-09-15;72;89;0.0;0.0;0.0;6.71
2021-09-16;70;85;0.0;0.0;0.0;4.03
2021-09-17;72;83;0.01;0.0;0.0;5.59
2021-09-25;49;78;0.0;0.0;0.0;2.01
2021-09-30;60;82;0.0;0.0;0.0;3.8
2021-10-01;58;82;0.0;0.0;0.0;2.68
2021-10-03;62;87;0.0;0.0;0.0;8.72
2021-10-09;63;68;4.96;0.0;0.0;6.71
2021-10-11;64;72;0.0;0.0;0.0;6.49
2021-10-26;47;70;0.0;0.0;0.0;6.93
2021-11-03;44;56;0.0;0.0;0.0;6.04
2021-11-07;40;60;0.0;0.0;0.0;7.83
2021-11-30;26;59;0.0;0.0;0.0;6.93
2021-12-07;41;56;0.0;0.0;0.0;6.49
2021-12-08;32;48;0.14;0.0;0.0;2.01
2021-12-21;30;41;0.27;0.0;0.0;4.03
2021-12-25;49;72;0.0;0.0;0.0;13.2
2021-12-26;47;73;0.0;0.0;0.0;3.13
2022-01-05;30;59;0.0;0.0;0.0;4.9
2022-01-07;27;52;0.0;0.0;0.0;8.1
2022-01-15;28;40;0.0;0.0;0.0;5.8
2022-01-19;28;60;0.0;0.0;0.0;7.8
2022-01-23;17;47;0.0;0.0;1.0;4.0
2022-01-24;27;52;0.0;0.0;0.0;4.3
2022-01-25;35;61;0.0;0.0;0.0;2.9
2022-01-28;26;48;0.0;0.0;0.0;2.9
2022-01-29;25;36;0.05;0.39;0.0;8.7
2022-02-10;33;67;0.0;0.0;0.0;7.4
2022-02-24;42;57;0.04;0.0;0.0;
2022-02-26;40;48;0.02;0.0;0.0;5.8
2022-03-15;39;71;0.0;0.0;0.0;4.7
2022-03-24;59;73;0.47;0.0;0.0;11.6
2022-03-27;34;60;0.0;0.0;0.0;7.6
2022-04-03;46;70;0.0;0.0;0.0;5.8
2022-04-07;54;80;0.05;0.0;0.0;8.5
2022-04-09;45;56;0.0;0.0;0.0;6.9
2022-04-12;60;83;0.0;0.0;0.0;8.3
2022-04-15;54;75;0.03;0.0;0.0;5.4
2022-04-19;39;59;0.0;0.0;0.0;
2022-04-29;45;71;0.0;0.0;0.0;6.0
2022-05-03;65;89;0.0;0.0;0.0;8.7
2022-05-08;47;53;0.01;0.0;0.0;9.4
2022-05-12;62;70;0.07;0.0;0.0;10.7
2022-05-14;64;80;0.0;0.0;0.0;2.5
2022-05-16;64;87;0.01;0.0;0.0;7.4
2022-05-23;67;85;1.29;0.0;0.0;6.0
2022-05-25;60;68;0.0;0.0;0.0;7.8
2022-05-30;66;91;0.0;0.0;0.0;2.9
